ID,Parameter_ID,Name,Description,Number,icon,color,abbr
220-2,220,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
220-3,220,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
220-4,220,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
221-1,221,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
221-2,221,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
221-3,221,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
221-4,221,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
222-1,222,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
222-2,222,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
222-3,222,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
222-4,222,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
223-1,223,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
223-2,223,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
223-3,223,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
223-4,223,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
224-1,224,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
224-2,224,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
224-3,224,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
224-4,224,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
225-1,225,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
225-2,225,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
225-3,225,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
225-4,225,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
226-1,226,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
226-2,226,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
226-3,226,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
226-4,226,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
227-1,227,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
227-2,227,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
227-3,227,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
227-4,227,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
228-1,228,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
228-2,228,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
228-3,228,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
228-4,228,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
229-1,229,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
229-2,229,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
229-3,229,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
229-4,229,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
230-1,230,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
230-2,230,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
230-3,230,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
230-4,230,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
231-1,231,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
231-2,231,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
231-3,231,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
231-4,231,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
232-1,232,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
232-2,232,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
232-3,232,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
232-4,232,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
233-1,233,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
233-2,233,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
233-3,233,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
233-4,233,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
234-1,234,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
234-2,234,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
234-3,234,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
234-4,234,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
235-1,235,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
235-2,235,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
235-3,235,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
235-4,235,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
236-1,236,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
236-2,236,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
236-3,236,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
236-4,236,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
237-1,237,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
237-2,237,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
237-3,237,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
237-4,237,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
238-1,238,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
238-2,238,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
238-3,238,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
238-4,238,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
239-1,239,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
239-2,239,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
239-3,239,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
239-4,239,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
240-1,240,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
240-2,240,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
240-3,240,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
240-4,240,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
241-1,241,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
241-2,241,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
241-3,241,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
241-4,241,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
242-1,242,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
242-2,242,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
242-3,242,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
242-4,242,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
243-1,243,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
243-2,243,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
243-3,243,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
243-4,243,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
244-1,244,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
244-2,244,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
244-3,244,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
244-4,244,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
245-1,245,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
245-2,245,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
245-3,245,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
245-4,245,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
246-1,246,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
246-2,246,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
246-3,246,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
246-4,246,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
247-1,247,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
247-2,247,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
247-3,247,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
247-4,247,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
248-1,248,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
248-2,248,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
248-3,248,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
248-4,248,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
249-1,249,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
249-2,249,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
249-3,249,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
249-4,249,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
250-1,250,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
250-2,250,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
250-3,250,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
250-4,250,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
251-1,251,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
251-2,251,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
251-3,251,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
251-4,251,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
252-1,252,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
252-2,252,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
252-3,252,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
252-4,252,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
253-1,253,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
253-2,253,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
253-3,253,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
253-4,253,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
254-1,254,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
254-2,254,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
254-3,254,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
254-4,254,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
255-1,255,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
255-2,255,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
255-3,255,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
255-4,255,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
256-1,256,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
256-2,256,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
256-3,256,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
256-4,256,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
257-1,257,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
257-2,257,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
257-3,257,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
257-4,257,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
258-1,258,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
258-2,258,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
258-3,258,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
258-4,258,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
259-1,259,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
259-2,259,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
259-3,259,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
259-4,259,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
260-1,260,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
260-2,260,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
260-3,260,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
260-4,260,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
261-1,261,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
261-2,261,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
261-3,261,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
261-4,261,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
262-1,262,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
262-2,262,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
262-3,262,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
262-4,262,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
263-1,263,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
263-2,263,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
263-3,263,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
263-4,263,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
264-1,264,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
264-2,264,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
264-3,264,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
264-4,264,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
265-1,265,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
265-2,265,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
265-3,265,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
265-4,265,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
266-1,266,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
266-2,266,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
266-3,266,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
266-4,266,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
267-1,267,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
267-2,267,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
267-3,267,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
267-4,267,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
268-1,268,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
268-2,268,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
268-3,268,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
268-4,268,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
269-1,269,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
269-2,269,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
269-3,269,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
269-4,269,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
270-1,270,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
270-2,270,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
270-3,270,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
270-4,270,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
271-1,271,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
271-2,271,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
271-3,271,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
271-4,271,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
272-1,272,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
272-2,272,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
272-3,272,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
272-4,272,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
273-1,273,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
273-2,273,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
273-3,273,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
273-4,273,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
274-1,274,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
274-2,274,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
274-3,274,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
274-4,274,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
275-1,275,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
275-2,275,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
275-3,275,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
275-4,275,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
276-1,276,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
276-2,276,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
276-3,276,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
276-4,276,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
277-1,277,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
277-2,277,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
277-3,277,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
277-4,277,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
278-1,278,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
278-2,278,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
278-3,278,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
278-4,278,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
279-1,279,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
279-2,279,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
279-3,279,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
279-4,279,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
280-1,280,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
280-2,280,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
280-3,280,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
280-4,280,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
281-1,281,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
281-2,281,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
281-3,281,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
281-4,281,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
282-1,282,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
282-2,282,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
282-3,282,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
282-4,282,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
283-1,283,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
283-2,283,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
283-3,283,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
283-4,283,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
284-1,284,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
284-2,284,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
284-3,284,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
284-4,284,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
285-1,285,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
285-2,285,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
285-3,285,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
285-4,285,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
286-1,286,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
286-2,286,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
286-3,286,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
286-4,286,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
287-1,287,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
287-2,287,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
287-3,287,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
287-4,287,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
288-1,288,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
288-2,288,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
288-3,288,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
288-4,288,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
289-1,289,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
289-2,289,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
289-3,289,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
289-4,289,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
290-1,290,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
290-2,290,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
290-3,290,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
290-4,290,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
291-1,291,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
291-2,291,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
291-3,291,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
291-4,291,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
292-1,292,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
292-2,292,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
292-3,292,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
292-4,292,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
293-1,293,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
293-2,293,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
293-3,293,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
293-4,293,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
294-1,294,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
294-2,294,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
294-3,294,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
294-4,294,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
295-1,295,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
295-2,295,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
295-3,295,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
295-4,295,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
296-1,296,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
296-2,296,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
296-3,296,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
296-4,296,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
297-1,297,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
297-2,297,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
297-3,297,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
297-4,297,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
298-1,298,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
298-2,298,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
298-3,298,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
298-4,298,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
299-1,299,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
299-2,299,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
299-3,299,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
299-4,299,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
300-1,300,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
300-2,300,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
300-3,300,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
300-4,300,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
301-1,301,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
301-2,301,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
301-3,301,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
301-4,301,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
302-1,302,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
302-2,302,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
302-3,302,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
302-4,302,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
303-1,303,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
303-2,303,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
303-3,303,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
303-4,303,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
304-1,304,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
304-2,304,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
304-3,304,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
304-4,304,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
305-1,305,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
305-2,305,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
305-3,305,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
305-4,305,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
306-1,306,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
306-2,306,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
306-3,306,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
306-4,306,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
307-1,307,Exists (as a major allophone),,1,pie-100-FC3535.png,FC3535,
307-2,307,Exists only as a minor allophone,,2,pie-100-FFB6C1.png,FFB6C1,
307-3,307,Exists only in loanwords,,3,pie-100-F7F713.png,F7F713,
307-4,307,Does not exist,,4,pie-100-FFFFFF.png,FFFFFF,
308-1,308,English,,1,pie-100-0000FF.png,0000FF,
308-2,308,French,,2,pie-100-FF0000.png,FF0000,
308-3,308,Portuguese,,3,pie-100-FFFF00.png,FFFF00,
308-4,308,Spanish,,4,pie-100-FF7F00.png,FF7F00,
308-5,308,Arabic,,5,pie-100-800080.png,800080,
308-6,308,Other,,6,pie-100-808080.png,808080,
308-7,308,Dutch,,7,pie-100-ADD8E6.png,ADD8E6,
308-8,308,Malay,,8,pie-100-FFB6C1.png,FFB6C1,
308-9,308,Bantu,,9,pie-100-000000.png,000000,
309-1,309,Virtually all,,1,pie-100-000000.png,000000,
309-2,309,Most,,2,pie-100-FF0000.png,FF0000,
